distributor_id,part_number,week_start,units_sold,resale_value
D02,LD-1039,2024-12-02,4755.0,1573.06
D02,LD-1039,2024-12-09,4907.0,1508.98
D02,LD-1039,2024-12-16,3941.0,1289.76
D02,LD-1039,2024-12-23,5268.0,1686.37
D02,LD-1039,2024-12-30,4402.0,1354.35
D02,LD-1039,2025-01-06,4288.0,1425.46
D02,LD-1039,2025-01-13,3617.0,1156.51
D02,LD-1039,2025-01-20,4112.0,1365.54
D02,LD-1039,2025-01-27,3376.0,1096.31
D02,LD-1039,2025-02-03,4273.0,1310.1599999999999
D02,LD-1039,2025-02-10,4103.0,1347.49
D02,LD-1039,2025-02-17,4252.0,1363.92
D02,LD-1039,2025-02-24,3702.0,1227.92
D02,LD-1039,2025-03-03,5113.0,1654.95
D02,LD-1039,2025-03-10,5078.0,1674.71
D02,LD-1039,2025-03-17,6044.0,1971.98
D02,LD-1039,2025-03-24,6075.0,1950.19
D02,LD-1039,2025-03-31,4891.0,1546.1399999999999
D02,LD-1039,2025-04-07,5618.0,1804.3
D02,LD-1039,2025-04-14,5051.0,1709.1
D02,LD-1039,2025-04-21,4589.0,1519.57
D02,LD-1039,2025-04-28,4723.0,1495.26
D02,LD-1039,2025-05-05,5450.0,1795.57
D02,LD-1039,2025-05-12,9186.0,3004.5
D02,LD-1039,2025-05-19,5949.0,1944.34
D02,LD-1039,2025-05-26,5195.0,1605.7
D02,LD-1039,2025-06-02,5392.0,1804.01
D02,LD-1039,2025-06-09,5388.0,1652.69
D02,LD-1039,2025-06-16,4948.0,1616.68
D02,LD-1039,2025-06-23,5609.0,1843.35
D02,LD-1039,2025-06-30,4878.0,1623.82
D02,LD-1039,2025-07-07,4275.0,1317.11
D02,LD-1039,2025-07-14,5323.0,1770.36
D02,LD-1039,2025-07-21,5400.0,1712.18
D02,LD-1039,2025-07-28,4787.0,1556.68
D02,LD-1039,2025-08-04,5088.0,1610.31
D02,LD-1039,2025-08-11,5566.0,1707.9699999999998
D02,LD-1039,2025-08-18,4741.0,1568.37
D02,LD-1039,2025-08-25,4428.0,1396.6100000000001
D02,LD-1039,2025-09-01,4217.0,1390.56
D02,LD-1039,2025-09-08,4473.0,1512.6999999999998
D02,LD-1039,2025-09-15,5792.0,1812.6399999999999
D02,LD-1039,2025-09-22,4424.0,1394.62
D02,LD-1039,2025-09-29,4764.0,1548.4
D02,LD-1039,2025-10-06,4261.0,1388.56
D02,LD-1039,2025-10-13,4170.0,1322.65
D02,LD-1039,2025-10-20,3856.0,1208.72
D02,LD-1039,2025-10-27,4434.0,1368.59
D02,LD-1039,2025-11-03,4016.0,1310.8999999999999
D02,LD-1039,2025-11-10,5226.0,1773.37
D02,LD-1039,2025-11-17,4230.0,1347.16
D02,LD-1039,2025-11-24,4257.0,1383.85
D02,LD-1039,2025-12-01,4163.0,1317.04
D02,LD-1039,2025-12-08,4519.0,1426.73
D02,LD-1039,2025-12-15,5349.0,1681.32
D02,LD-1039,2025-12-22,3666.0,1218.7
D02,LD-1039,2025-12-29,4481.0,1432.5
D02,LD-1039,2026-01-05,3412.0,1122.56
D02,LD-1039,2026-01-12,5214.0,1677.4299999999998
D02,LD-1039,2026-01-19,4298.0,1438.22
D02,LD-1039,2026-01-26,3516.0,1168.01
D02,LD-1039,2026-02-02,3662.0,1234.64
D02,LD-1039,2026-02-09,5054.0,1670.53
D02,LD-1039,2026-02-16,3517.0,1162.9
D02,LD-1039,2026-02-23,4751.0,1466.62
D02,LD-1039,2026-03-02,4315.0,1354.76
D02,LD-1039,2026-03-09,4512.0,1488.23
D02,LD-1039,2026-03-16,4240.0,1418.5900000000001
D02,LD-1039,2026-03-23,4104.0,1253.1299999999999
D02,LD-1039,2026-03-30,4441.0,1433.01
D02,LD-1039,2026-04-06,5250.0,1614.74
D02,LD-1039,2026-04-13,4649.0,1461.45
D02,LD-1039,2026-04-20,5212.0,1752.37
D02,LD-1039,2026-04-27,4749.0,1448.07
D02,LD-1039,2026-05-04,5427.0,1785.2
D02,LD-1039,2026-05-11,5295.0,1704.23
D02,LD-1039,2026-05-18,4605.0,1520.93
D02,LD-1039,2026-05-25,4340.0,1331.65
D02,LD-1039,2026-06-01,5788.0,1769.98
D02,LD-1039,2026-06-08,4441.0,1457.18
D02,LD-1039,2026-06-15,5406.0,1682.22
D02,LD-1039,2026-06-22,5030.0,1632.8500000000001
D02,LD-1041,2024-01-01,3273.0,1612.05
D02,LD-1041,2024-01-08,2518.0,1303.42
D02,LD-1041,2024-01-15,3135.0,1552.0800000000002
D02,LD-1041,2024-01-22,3771.0,1879.0
D02,LD-1041,2024-01-29,3499.0,1789.26
D02,LD-1041,2024-02-05,2700.0,1340.88
D02,LD-1041,2024-02-12,2465.0,1218.76
D02,LD-1041,2024-02-19,3563.0,1776.89
D02,LD-1041,2024-02-26,4232.0,2193.41
D02,LD-1041,2024-03-04,2917.0,1514.61
D02,LD-1041,2024-03-11,4662.0,2410.46
D02,LD-1041,2024-03-18,3433.0,1678.64
D02,LD-1041,2024-03-25,2586.0,1325.83
D02,LD-1041,2024-04-01,2770.0,1418.19
D02,LD-1041,2024-04-08,3962.0,2122.2599999999998
D02,LD-1041,2024-04-15,3628.0,1923.4299999999998
D02,LD-1041,2024-04-22,4477.0,2201.67
D02,LD-1041,2024-04-29,3014.0,1559.89
D02,LD-1041,2024-05-06,3693.0,1831.6999999999998
D02,LD-1041,2024-05-13,3648.0,1803.7
D02,LD-1041,2024-05-20,3581.0,1876.88
D02,LD-1041,2024-05-27,3463.0,1760.2199999999998
D02,LD-1041,2024-06-03,3479.0,1857.2600000000002
D02,LD-1041,2024-06-10,3773.0,2032.87
D02,LD-1041,2024-06-17,3845.0,2085.8
D02,LD-1041,2024-06-24,3810.0,1910.1799999999998
D02,LD-1041,2024-07-01,4384.0,2264.85
D02,LD-1041,2024-07-08,3044.0,1622.88
D02,LD-1041,2024-07-15,2764.0,1397.41
D02,LD-1041,2024-07-22,4202.0,2284.82
D02,LD-1041,2024-07-29,3111.0,1539.06
D02,LD-1041,2024-08-05,3361.0,1736.87
D02,LD-1041,2024-08-12,3220.0,1610.5900000000001
D02,LD-1041,2024-08-19,3183.0,1734.1299999999999
D02,LD-1041,2024-08-26,2787.0,1433.9
D02,LD-1041,2024-09-02,3155.0,1623.06
D02,LD-1041,2024-09-09,3752.0,2016.65
D02,LD-1041,2024-09-16,3369.0,1696.67
D02,LD-1041,2024-09-23,3601.0,1832.94
D02,LD-1041,2024-09-30,3070.0,1667.63
D02,LD-1041,2024-10-07,3752.0,1908.51
D02,LD-1041,2024-10-14,3010.0,1595.23
D02,LD-1041,2024-10-21,2349.0,1156.36
D02,LD-1041,2024-10-28,3355.0,1695.14
D02,LD-1041,2024-11-04,3567.0,1897.9
D02,LD-1041,2024-11-11,2908.0,1436.56
D02,LD-1041,2024-11-18,3770.0,1913.45
D02,LD-1041,2024-11-25,2763.0,1407.73
D02,LD-1041,2024-12-02,3465.0,1836.8500000000001
D02,LD-1041,2024-12-09,4068.0,2050.6000000000004
D02,LD-1041,2024-12-16,3151.0,1663.06
D02,LD-1041,2024-12-23,3034.0,1507.74
D02,LD-1041,2024-12-30,3099.0,1599.04
D02,LD-1041,2025-01-06,4037.0,2124.55
D02,LD-1041,2025-01-13,3378.0,1819.46
D02,LD-1041,2025-01-20,4414.0,2226.41
D02,LD-1041,2025-01-27,3361.0,1700.37
D02,LD-1041,2025-02-03,2945.0,1564.8
D02,LD-1041,2025-02-10,3002.0,1525.58
D02,LD-1041,2025-02-17,3338.0,1806.0
D02,LD-1041,2025-02-24,2458.0,1287.6599999999999
D02,LD-1041,2025-03-03,3139.0,1585.46
D02,LD-1041,2025-03-10,3180.0,1628.05
D02,LD-1041,2025-03-17,3562.0,1756.3200000000002
D02,LD-1041,2025-03-24,4642.0,2390.08
D02,LD-1041,2025-03-31,3529.0,1842.25
D02,LD-1041,2025-04-07,2646.0,1354.75
D02,LD-1041,2025-04-14,3102.0,1662.72
D02,LD-1041,2025-04-21,3728.0,1848.51
D02,LD-1041,2025-04-28,3658.0,1837.27
D02,LD-1041,2025-05-05,4629.0,2308.46
D02,LD-1041,2025-05-12,4209.0,2065.24
D02,LD-1041,2025-05-19,4206.0,2280.85
D02,LD-1041,2025-05-26,3550.0,1921.21
D02,LD-1041,2025-06-02,4332.0,2195.47
D02,LD-1041,2025-06-09,3214.0,1637.4099999999999
D02,LD-1041,2025-06-16,4248.0,2241.0699999999997
D02,LD-1041,2025-06-23,3516.0,1822.04
D02,LD-1041,2025-06-30,2944.0,1581.33
D02,LD-1041,2025-07-07,3984.0,2128.7
D02,LD-1041,2025-07-14,4474.0,2376.16
D02,LD-1041,2025-07-21,3394.0,1782.44
D02,LD-1041,2025-07-28,4531.0,2255.53
D02,LD-1041,2025-08-04,2776.0,1481.88
D02,LD-1041,2025-08-11,2950.0,1484.31
D02,LD-1041,2025-08-18,3424.0,1723.1
D02,LD-1041,2025-08-25,3281.0,1712.42
D02,LD-1041,2025-09-01,3109.0,1556.69
D02,LD-1041,2025-09-08,3473.0,1811.0700000000002
D02,LD-1041,2025-09-15,3114.0,1529.23
D02,LD-1041,2025-09-22,3163.0,1566.61
D02,LD-1041,2025-09-29,3448.0,1817.18
D02,LD-1041,2025-10-06,2965.0,1459.12
D02,LD-1041,2025-10-13,3198.0,1698.03
D02,LD-1041,2025-10-20,2926.0,1589.76
D02,LD-1041,2025-10-27,2670.0,1333.55
D02,LD-1041,2025-11-03,3565.0,1846.5
D02,LD-1041,2025-11-10,4086.0,2211.44
D02,LD-1041,2025-11-17,3694.0,1996.15
D02,LD-1041,2025-11-24,3299.0,1695.05
D02,LD-1041,2025-12-01,2846.0,1442.34
D02,LD-1041,2025-12-08,2999.0,1467.4399999999998
D02,LD-1041,2025-12-15,3672.0,1969.6
D02,LD-1041,2025-12-22,2229.0,1124.69
D02,LD-1041,2025-12-29,2982.0,1523.94
D02,LD-1041,2026-01-05,3531.0,1799.17
D02,LD-1041,2026-01-12,2680.0,1439.13
D02,LD-1041,2026-01-19,3410.0,1766.6000000000001
D02,LD-1041,2026-01-26,3411.0,1676.18
D02,LD-1041,2026-02-02,2612.0,1278.29
D02,LD-1041,2026-02-09,3320.0,1646.35
D02,LD-1041,2026-02-16,3015.0,1486.05
D02,LD-1041,2026-02-23,3553.0,1755.26
D02,LD-1041,2026-03-02,3727.0,1879.74
D02,LD-1041,2026-03-09,3613.0,1828.8799999999999
D02,LD-1041,2026-03-16,3474.0,1729.28
D02,LD-1041,2026-03-23,3622.0,1864.5600000000002
D02,LD-1041,2026-03-30,2934.0,1598.03
D02,LD-1041,2026-04-06,3514.0,1810.08
D02,LD-1041,2026-04-13,3158.0,1590.24
D02,LD-1041,2026-04-20,4184.0,2070.81
D02,LD-1041,2026-04-27,3997.0,2153.99
D02,LD-1041,2026-05-04,4017.0,2010.96
D02,LD-1041,2026-05-11,4713.0,2384.85
D02,LD-1041,2026-05-18,3482.0,1748.9899999999998
D02,LD-1041,2026-05-25,3378.0,1758.67
D02,LD-1041,2026-06-01,3484.0,1849.78
D02,LD-1041,2026-06-08,2891.0,1529.7
D02,LD-1041,2026-06-15,2923.0,1488.74
D02,LD-1041,2026-06-22,4026.0,1973.6399999999999
D02,LD-1042,2024-01-01,2055.0,1203.46
D02,LD-1042,2024-01-08,2725.0,1707.74
D02,LD-1042,2024-01-15,2400.0,1432.4199999999998
D02,LD-1042,2024-01-22,3194.0,1948.35
D02,LD-1042,2024-01-29,1909.0,1120.73
D02,LD-1042,2024-02-05,2534.0,1578.2
D02,LD-1042,2024-02-12,2720.0,1611.74
D02,LD-1042,2024-02-19,3263.0,1911.03
D02,LD-1042,2024-02-26,4056.0,2465.53
D02,LD-1042,2024-03-04,2821.0,1752.5
D02,LD-1042,2024-03-11,3166.0,1962.83
D02,LD-1042,2024-03-18,4506.0,2582.99
D02,LD-1042,2024-03-25,3014.0,1859.28
D02,LD-1042,2024-04-01,3260.0,2033.9
D02,LD-1042,2024-04-08,2546.0,1467.93
D02,LD-1042,2024-04-15,4145.0,2417.59
D02,LD-1042,2024-04-22,2796.0,1710.6799999999998
D02,LD-1042,2024-04-29,3261.0,1952.8899999999999
D02,LD-1042,2024-05-06,3265.0,2026.33
D02,LD-1042,2024-05-13,3205.0,1966.09
D02,LD-1042,2024-05-20,2976.0,1686.64
D02,LD-1042,2024-05-27,3302.0,1955.15
D02,LD-1042,2024-06-03,4152.0,2429.6
D02,LD-1042,2024-06-10,4493.0,2807.09
D02,LD-1042,2024-06-17,3107.0,1920.34
D02,LD-1042,2024-06-24,2977.0,1715.56
D02,LD-1042,2024-07-01,2813.0,1614.93
D02,LD-1042,2024-07-08,4734.0,2854.97
D02,LD-1042,2024-07-15,3211.0,1984.59
D02,LD-1042,2024-07-22,3702.0,2103.71
D02,LD-1042,2024-07-29,3454.0,2029.79
D02,LD-1042,2024-08-05,4302.0,2669.4700000000003
D02,LD-1042,2024-08-12,2953.0,1719.68
D02,LD-1042,2024-08-19,2574.0,1540.82
D02,LD-1042,2024-08-26,3980.0,2306.06
D02,LD-1042,2024-09-02,3416.0,2086.01
D02,LD-1042,2024-09-09,3164.0,1901.95
D02,LD-1042,2024-09-16,3684.0,2198.72
D02,LD-1042,2024-09-23,3130.0,1830.45
D02,LD-1042,2024-09-30,3633.0,2203.63
D02,LD-1042,2024-10-07,2952.0,1682.17
D02,LD-1042,2024-10-14,3229.0,1952.41
D02,LD-1042,2024-10-21,3028.0,1900.9499999999998
D02,LD-1042,2024-10-28,2646.0,1614.72
D02,LD-1042,2024-11-04,2677.0,1607.41
D02,LD-1042,2024-11-11,2588.0,1587.3
D02,LD-1042,2024-11-18,2845.0,1778.28
D02,LD-1042,2024-11-25,2545.0,1445.39
D02,LD-1042,2024-12-02,2904.0,1768.9
D02,LD-1042,2024-12-09,2887.0,1665.34
D02,LD-1042,2024-12-16,2805.0,1625.5
D02,LD-1042,2024-12-23,2818.0,1663.38
D02,LD-1042,2024-12-30,2511.0,1491.48
D02,LD-1042,2025-01-06,2632.0,1545.8
D02,LD-1042,2025-01-13,2149.0,1314.3899999999999
D02,LD-1042,2025-01-20,2728.0,1642.0099999999998
D02,LD-1042,2025-01-27,2414.0,1434.38
D02,LD-1042,2025-02-03,2863.0,1732.27
D02,LD-1042,2025-02-10,2556.0,1563.3999999999999
D02,LD-1042,2025-02-17,2111.0,1206.29
D02,LD-1042,2025-02-24,4063.0,2407.47
D02,LD-1042,2025-03-03,2827.0,1738.39
D02,LD-1042,2025-03-10,3671.0,2264.48
D02,LD-1042,2025-03-17,2757.0,1601.48
D02,LD-1042,2025-03-24,3885.0,2242.96
D02,LD-1042,2025-03-31,2557.0,1516.63
D02,LD-1042,2025-04-07,3147.0,1813.79
D02,LD-1042,2025-04-14,2622.0,1561.12
D02,LD-1042,2025-04-21,4596.0,2845.1600000000003
D02,LD-1042,2025-04-28,3017.0,1744.42
D02,LD-1042,2025-05-05,3566.0,2091.21
D02,LD-1042,2025-05-12,3385.0,1989.06
D02,LD-1042,2025-05-19,3164.0,1789.9199999999998
D02,LD-1042,2025-05-26,3442.0,2059.06
D02,LD-1042,2025-06-02,3911.0,2442.42
D02,LD-1042,2025-06-09,3528.0,2182.21
D02,LD-1042,2025-06-16,3268.0,2046.24
D02,LD-1042,2025-06-23,3442.0,2130.5299999999997
D02,LD-1042,2025-06-30,4233.0,2462.5699999999997
D02,LD-1042,2025-07-07,2972.0,1868.14
D02,LD-1042,2025-07-14,2385.0,1411.1
D02,LD-1042,2025-07-21,2657.0,1662.85
D02,LD-1042,2025-07-28,2669.0,1650.4499999999998
D02,LD-1042,2025-08-04,2707.0,1640.5
D02,LD-1042,2025-08-11,2699.0,1602.55
D02,LD-1042,2025-08-18,3028.0,1741.67
D02,LD-1042,2025-08-25,3125.0,1795.75
D02,LD-1042,2025-09-01,3091.0,1878.02
D02,LD-1042,2025-09-08,2648.0,1562.6200000000001
D02,LD-1042,2025-09-15,3397.0,1944.64
D02,LD-1042,2025-09-22,3140.0,1868.01
D02,LD-1042,2025-09-29,3640.0,2133.11
D02,LD-1042,2025-10-06,3230.0,1955.62
D02,LD-1042,2025-10-13,2677.0,1625.38
D02,LD-1042,2025-10-20,3403.0,2063.92
D02,LD-1042,2025-10-27,2894.0,1686.45
D02,LD-1042,2025-11-03,3111.0,1883.73
D02,LD-1042,2025-11-10,3059.0,1834.01
D02,LD-1042,2025-11-17,2683.0,1641.09
D02,LD-1042,2025-11-24,2768.0,1643.93
D02,LD-1042,2025-12-01,2667.0,1564.68
D02,LD-1042,2025-12-08,2392.0,1439.26
D02,LD-1042,2025-12-15,1972.0,1183.5
D02,LD-1042,2025-12-22,2456.0,1431.13
D02,LD-1042,2025-12-29,2817.0,1612.04
D02,LD-1042,2026-01-05,3231.0,1839.33
D02,LD-1042,2026-01-12,3110.0,1859.1399999999999
D02,LD-1042,2026-01-19,2664.0,1575.13
D02,LD-1042,2026-01-26,2527.0,1553.22
D02,LD-1042,2026-02-02,2746.0,1596.9899999999998
D02,LD-1042,2026-02-09,2458.0,1494.81
D02,LD-1042,2026-02-16,2091.0,1257.42
D02,LD-1042,2026-02-23,2299.0,1444.0100000000002
D02,LD-1042,2026-03-02,3597.0,2043.45
D02,LD-1042,2026-03-09,3904.0,2314.56
D02,LD-1042,2026-03-16,3341.0,2092.93
D02,LD-1042,2026-03-23,2985.0,1731.74
D02,LD-1042,2026-03-30,2466.0,1456.71
D02,LD-1042,2026-04-06,2992.0,1859.9699999999998
D02,LD-1042,2026-04-13,3386.0,2003.46
D02,LD-1042,2026-04-20,3524.0,2174.46
D02,LD-1042,2026-04-27,3473.0,2162.0
D02,LD-1042,2026-05-04,3776.0,2258.87
D02,LD-1042,2026-05-11,4235.0,2479.7
D02,LD-1042,2026-05-18,2989.0,1844.99
D02,LD-1042,2026-05-25,4850.0,2948.56
D02,LD-1042,2026-06-01,2356.0,1448.1599999999999
D02,LD-1042,2026-06-08,2840.0,1714.06
D02,LD-1042,2026-06-15,3287.0,1957.47
D02,LD-1042,2026-06-22,3458.0,2075.1499999999996
D02,PM-1002,2024-01-01,3934.0,4811.97
D02,PM-1002,2024-01-08,3063.0,3678.2799999999997
D02,PM-1002,2024-01-15,2197.0,2616.61
D02,PM-1002,2024-01-22,3383.0,4034.1
D02,PM-1002,2024-01-29,3410.0,4359.7
D02,PM-1002,2024-02-05,2992.0,3890.56
D02,PM-1002,2024-02-12,2863.0,3389.71
D02,PM-1002,2024-02-19,3323.0,4264.52
D02,PM-1002,2024-02-26,3595.0,4477.61
D02,PM-1002,2024-03-04,3746.0,4832.46
D02,PM-1002,2024-03-11,2646.0,3357.07
D02,PM-1002,2024-03-18,2894.0,3770.84
D02,PM-1002,2024-03-25,4501.0,5349.89
D02,PM-1002,2024-04-01,3727.0,4788.7
D02,PM-1002,2024-04-08,3866.0,4865.03
D02,PM-1002,2024-04-15,3191.0,3887.71
D02,PM-1002,2024-04-22,3924.0,4996.120000000001
D02,PM-1002,2024-04-29,3735.0,4822.37
D02,PM-1002,2024-05-06,3622.0,4545.96
D02,PM-1002,2024-05-13,3206.0,3797.9300000000003
D02,PM-1002,2024-05-20,3518.0,4489.61
D02,PM-1002,2024-05-27,5401.0,6891.17
D02,PM-1002,2024-06-03,3819.0,4713.0
D02,PM-1002,2024-06-10,4533.0,5556.45
D02,PM-1002,2024-06-17,3908.0,4726.47
D02,PM-1002,2024-06-24,3834.0,4856.09
D02,PM-1002,2024-07-01,3643.0,4621.92
D02,PM-1002,2024-07-08,4886.0,5866.08
D02,PM-1002,2024-07-15,4203.0,5311.78
D02,PM-1002,2024-07-22,3510.0,4489.45
D02,PM-1002,2024-07-29,3701.0,4533.12
D02,PM-1002,2024-08-05,4581.0,5515.5
D02,PM-1002,2024-08-12,2526.0,3221.14
D02,PM-1002,2024-08-19,4017.0,5201.37
D02,PM-1002,2024-08-26,4119.0,5064.92
D02,PM-1002,2024-09-02,3364.0,3970.95
D02,PM-1002,2024-09-09,3816.0,4994.21
D02,PM-1002,2024-09-16,3981.0,5178.92
D02,PM-1002,2024-09-23,3040.0,3854.29
D02,PM-1002,2024-09-30,4110.0,5237.62
D02,PM-1002,2024-10-07,3754.0,4900.58
D02,PM-1002,2024-10-14,3478.0,4137.74
D02,PM-1002,2024-10-21,3587.0,4450.27
D02,PM-1002,2024-10-28,3897.0,4852.32
D02,PM-1002,2024-11-04,4930.0,5935.610000000001
D02,PM-1002,2024-11-11,3796.0,4804.58
D02,PM-1002,2024-11-18,3896.0,5004.36
D02,PM-1002,2024-11-25,3540.0,4523.67
D02,PM-1002,2024-12-02,4565.0,5670.08
D02,PM-1002,2024-12-09,2753.0,3242.28
D02,PM-1002,2024-12-16,2645.0,3289.7599999999998
D02,PM-1002,2024-12-23,3519.0,4230.58
D02,PM-1002,2024-12-30,3809.0,4573.1900000000005
D02,PM-1002,2025-01-06,2355.0,2976.8199999999997
D02,PM-1002,2025-01-13,3481.0,4508.14
D02,PM-1002,2025-01-20,3412.0,4352.15
D02,PM-1002,2025-01-27,3948.0,4669.51
D02,PM-1002,2025-02-03,3795.0,4775.9
D02,PM-1002,2025-02-10,2737.0,3457.59
D02,PM-1002,2025-02-17,3081.0,3627.05
D02,PM-1002,2025-02-24,3240.0,4229.63
D02,PM-1002,2025-03-03,4125.0,4874.79
D02,PM-1002,2025-03-10,3944.0,4709.16
D02,PM-1002,2025-03-17,3430.0,4040.35
D02,PM-1002,2025-03-24,3883.0,4817.34
D02,PM-1002,2025-03-31,3272.0,4151.18
D02,PM-1002,2025-04-07,5259.0,6807.31
D02,PM-1002,2025-04-14,4249.0,5370.28
D02,PM-1002,2025-04-21,4418.0,5496.1
D02,PM-1002,2025-04-28,4858.0,6053.58
D02,PM-1002,2025-05-05,4628.0,5652.2
D02,PM-1002,2025-05-12,4011.0,5091.55
D02,PM-1002,2025-05-19,3898.0,4668.83
D02,PM-1002,2025-05-26,4875.0,5915.05
D02,PM-1002,2025-06-02,4041.0,5172.24
D02,PM-1002,2025-06-09,3599.0,4674.98
D02,PM-1002,2025-06-16,5405.0,6362.59
D02,PM-1002,2025-06-23,3492.0,4099.03
D02,PM-1002,2025-06-30,3089.0,3737.16
D02,PM-1002,2025-07-07,4634.0,5825.24
D02,PM-1002,2025-07-14,3561.0,4453.93
D02,PM-1002,2025-07-21,4218.0,5117.98
D02,PM-1002,2025-07-28,5157.0,6061.14
D02,PM-1002,2025-08-04,3172.0,3892.67
D02,PM-1002,2025-08-11,3843.0,4630.33
D02,PM-1002,2025-08-18,4790.0,5877.25
D02,PM-1002,2025-08-25,4209.0,5163.44
D02,PM-1002,2025-09-01,3664.0,4391.0
D02,PM-1002,2025-09-08,5336.0,6449.79
D02,PM-1002,2025-09-15,3640.0,4732.93
D02,PM-1002,2025-09-22,3881.0,4967.49
D02,PM-1002,2025-09-29,4640.0,5787.89
D02,PM-1002,2025-10-06,4159.0,5155.71
D02,PM-1002,2025-10-13,4339.0,5353.79
D02,PM-1002,2025-10-20,3085.0,4002.2799999999997
D02,PM-1002,2025-10-27,4214.0,5388.9400000000005
D02,PM-1002,2025-11-03,3573.0,4242.31
D02,PM-1002,2025-11-10,3098.0,3677.92
D02,PM-1002,2025-11-17,3566.0,4650.76
D02,PM-1002,2025-11-24,3538.0,4576.18
D02,PM-1002,2025-12-01,4542.0,5491.73
D02,PM-1002,2025-12-08,3632.0,4685.34
D02,PM-1002,2025-12-15,3053.0,3689.3500000000004
D02,PM-1002,2025-12-22,2955.0,3818.19
D02,PM-1002,2025-12-29,3425.0,4277.02
D02,PM-1002,2026-01-05,2831.0,3419.4199999999996
D02,PM-1002,2026-01-12,3129.0,3703.5
D02,PM-1002,2026-01-19,3379.0,4130.3099999999995
D02,PM-1002,2026-01-26,3314.0,4017.78
D02,PM-1002,2026-02-02,3969.0,5001.54
D02,PM-1002,2026-02-09,3214.0,3932.66
D02,PM-1002,2026-02-16,2501.0,3035.16
D02,PM-1002,2026-02-23,2840.0,3416.5
D02,PM-1002,2026-03-02,3683.0,4483.55
D02,PM-1002,2026-03-09,3414.0,4375.48
D02,PM-1002,2026-03-16,3127.0,3804.0
D02,PM-1002,2026-03-23,5097.0,6474.01
D02,PM-1002,2026-03-30,4342.0,5327.9
D02,PM-1002,2026-04-06,3833.0,4589.09
D02,PM-1002,2026-04-13,4037.0,5252.18
D02,PM-1002,2026-04-20,3773.0,4888.89
D02,PM-1002,2026-04-27,3274.0,4065.6099999999997
D02,PM-1002,2026-05-04,4638.0,5526.27
D02,PM-1002,2026-05-11,4536.0,5481.75
D02,PM-1002,2026-05-18,2979.0,3695.84
D02,PM-1002,2026-05-25,4157.0,5111.389999999999
D02,PM-1002,2026-06-01,4233.0,5444.92
D02,PM-1002,2026-06-08,3837.0,4616.13
D02,PM-1002,2026-06-15,5512.0,6890.01
D02,PM-1002,2026-06-22,5415.0,6919.469999999999
D02,PM-1003,2024-01-01,3569.0,1704.9
D02,PM-1003,2024-01-08,3543.0,1813.76
D02,PM-1003,2024-01-15,3488.0,1657.75
D02,PM-1003,2024-01-22,4009.0,2065.29
D02,PM-1003,2024-01-29,5410.0,2721.2
D02,PM-1003,2024-02-05,4768.0,2443.72
D02,PM-1003,2024-02-12,5271.0,2612.2599999999998
D02,PM-1003,2024-02-19,3650.0,1803.94
D02,PM-1003,2024-02-26,5158.0,2540.02
D02,PM-1003,2024-03-04,4192.0,2058.52
D02,PM-1003,2024-03-11,4743.0,2289.96
D02,PM-1003,2024-03-18,4424.0,2102.1
D02,PM-1003,2024-03-25,3960.0,2059.75
D02,PM-1003,2024-04-01,4686.0,2254.0
D02,PM-1003,2024-04-08,4563.0,2294.2
D02,PM-1003,2024-04-15,3280.0,1668.02
D02,PM-1003,2024-04-22,4228.0,1995.09
D02,PM-1003,2024-04-29,4942.0,2481.77
D02,PM-1003,2024-05-06,4545.0,2368.86
D02,PM-1003,2024-05-13,4700.0,2215.68
D02,PM-1003,2024-05-20,3928.0,1976.0300000000002
D02,PM-1003,2024-05-27,4581.0,2164.94
D02,PM-1003,2024-06-03,4352.0,2219.02
D02,PM-1003,2024-06-10,4285.0,2177.66
D02,PM-1003,2024-06-17,3988.0,1994.1
D02,PM-1003,2024-06-24,5057.0,2425.7
D02,PM-1003,2024-07-01,4631.0,2307.21
D02,PM-1003,2024-07-08,4544.0,2252.05
D02,PM-1003,2024-07-15,5931.0,3048.87
D02,PM-1003,2024-07-22,4655.0,2336.86
D02,PM-1003,2024-07-29,5158.0,2563.3500000000004
D02,PM-1003,2024-08-05,4456.0,2194.71
D02,PM-1003,2024-08-12,4024.0,1948.13
D02,PM-1003,2024-08-19,3589.0,1685.12
D02,PM-1003,2024-08-26,4323.0,2193.5
D02,PM-1003,2024-09-02,2770.0,1314.88
D02,PM-1003,2024-09-09,4262.0,2163.58
D02,PM-1003,2024-09-16,4248.0,2179.96
D02,PM-1003,2024-09-23,3884.0,1828.46
D02,PM-1003,2024-09-30,3920.0,2002.23
D02,PM-1003,2024-10-07,3265.0,1662.1
D02,PM-1003,2024-10-14,4807.0,2307.7200000000003
D02,PM-1003,2024-10-21,3683.0,1919.9299999999998
D02,PM-1003,2024-10-28,3324.0,1596.17
D02,PM-1003,2024-11-04,4147.0,2054.55
D02,PM-1003,2024-11-11,3865.0,1985.08
D02,PM-1003,2024-11-18,3587.0,1782.11
D02,PM-1003,2024-11-25,3519.0,1735.69
D02,PM-1003,2024-12-02,3763.0,1878.3700000000001
D02,PM-1003,2024-12-09,4606.0,2293.13
D02,PM-1003,2024-12-16,4041.0,2000.2
D02,PM-1003,2024-12-23,3754.0,1864.2
D02,PM-1003,2024-12-30,4301.0,2018.53
D02,PM-1003,2025-01-06,3817.0,1801.52
